Mapillary_ID,Latitude,Longitude,country_code,country_name,continent,geocoded_city
3U_IgmfyqzefQjQiOCD8QA,37.846001388889,-122.20872891671,US,United States,North America,Piedmont
2ELdGHsj7plRZEdkTH-dtQ,49.2027556,2.3709546,FR,France,Europe,Precy-sur-Oise
INzfEz853dXRtqR8RGk-oQ,51.212983,4.416661,BE,Belgium,Europe,Antwerpen
6In8ez2hPYPgeOkfGa9hNw,34.0223302,-84.4679051,US,United States,North America,Woodstock
-lw3mUDZ56348AA7xtiZ6Q,-27.497764,153.040438,AU,Australia,Oceania,Woolloongabba
6a_NauuJ0BIKrIxOtxYOUw,33.516574722222,130.53068972222,JP,Japan,Asia,Dazaifu
QE-bVLJhYY1pFIFHkeexRQ,39.774546548724,-86.175026362762,US,United States,North America,Indianapolis
fw4yQyx6FCc4vk2DF04sZQ,47.5059964,-122.2799698,US,United States,North America,Riverton
8NILOiqCktxz-sdq2Y4q2w,47.7184112,-122.1915799,US,United States,North America,Kingsgate
djzjh9tvLSOpN9t5UAa4EQ,40.848588,-74.425277,US,United States,North America,Parsippany
cdCDRU6cLWCJx9hghz3T_w,47.626914,-122.325775,US,United States,North America,Seattle
5gEY38kEOGdXzal_RKJpaA,35.090082,138.856347,JP,Japan,Asia,Numazu
MESZD6XZ3G6yg7aNOZzeTw,35.686997,139.773626,JP,Japan,Asia,Tokyo
s3xRtuszC8xmnp45DWEx1g,60.1591784,24.9486387,FI,Finland,Europe,Helsinki
LCnMkrrpTvd33CxUiWg7rw,35.179813055556,139.64927305556,JP,Japan,Asia,Miura
RkXDkzOHHuDd5fu2vY80JQ,54.31072,-1.5436166666667,GB,United Kingdom,Europe,Bedale
_kjJB27gM3rYdj5NtbjasA,33.96908234,-84.54048469,US,United States,North America,Marietta
eEdV7XIvgBLXkghAvHd6vw,43.054443,141.485465,JP,Japan,Asia,Ebetsu
sC31tumh15up2-k8OAI93A,64.11015471,-21.89261164,IS,Iceland,Europe,Kopavogur
-cHw9ug6U5pE2c9H1dHUOg,4.6956893427778,-74.031900800556,CO,Colombia,South America,Barrio San Luis
kbKR6zkGb4rmnPbXm30nNA,1.322841,103.835694,SG,Singapore,Asia,Singapore
9GZlBlTLsFH4BaRVdLXMHQ,32.72094407,-117.16471001,US,United States,North America,San Diego
zz0IZCG6x-BK9SEDSBZ3vg,48.208396278702,16.330423512965,AT,Austria,Europe,Vienna
qURVauPkFONZyYnOEel_vw,55.90026435,-3.09280714,GB,United Kingdom,Europe,Dalkeith
Q08UeijInCrUoTY9UwFQpw,59.324865,18.06334773,SE,Sweden,Europe,Stockholm
jb5Z_dfJt4j84wE5hMJyeg,35.88198887,139.54039475,JP,Japan,Asia,Kamifukuoka
QWQgQ3AR97J98EQ_rPpm_A,40.717423,-73.954002,US,United States,North America,Long Island City
6P22LnbXgSdRVlt_VPmRiQ,23.59004,58.444622,OM,Oman,Asia,Bawshar
wXc68ftpg_x79rWyB_CMCQ,33.4579742,-112.0912159,US,United States,North America,Phoenix
qhtcVkzjrgwUlMS8OhL1wQ,35.646406,139.804526,JP,Japan,Asia,Urayasu
LRUHcfZ402gAMIzatyiXVA,48.820765,2.261045,FR,France,Europe,Issy-les-Moulineaux
F8hWogmkavHkcHtw-8VeJQ,-37.7954141,144.958142,AU,Australia,Oceania,Carlton
HPbpY74NDMME0F4X4OdgVw,41.152031,-8.627224,PT,Portugal,Europe,Porto
fOTWqF8O6R75_emIEZU6Mw,-34.84991011,138.56503042,AU,Australia,Oceania,Woodville North
lRWFJax0uXCSKRF1wsE-Aw,47.515233415179,19.038942782208,HU,Hungary,Europe,Budapest II. keruelet
3ua1DHzsDdPbynTZ9utxgA,40.776599208595,-73.978982971143,US,United States,North America,Manhattan
b0K3AVtlhQDOag1sai2JAw,33.97769315,-84.55625324,US,United States,North America,Marietta
pe-J3qeSWYAfeUxnTqlqwQ,37.911861,140.095222,JP,Japan,Asia,Yonezawa
BgtXOM5-70fRA817zLltuQ,41.45741013,2.22644869,ES,Spain,Europe,Santa Coloma de Gramenet
6JDiDBf6tuoheCSgJ4toPA,43.54201973,-79.63628806,CA,Canada,North America,Mississauga
NABUCxOTisQcAj-8TwyQBg,6.2597367,-75.6005264,CO,Colombia,South America,Medellin
Rwd-eIhkK1pN4Hj3DYviNw,51.51247774,-0.15860989,GB,United Kingdom,Europe,Bayswater
0DONoYEe2FIFr7gzN2nLCg,45.798817,15.88104689,HR,Croatia,Europe,Stenjevec
etZT2tMAt4x3Qmy1O930lg,-33.399738888889,-70.588179722222,CL,Chile,South America,"Villa Presidente Frei, Nunoa, Santiago, Chile"
3j2tX_w6kC-xcfTZzS8I8Q,50.093066234652,14.438495423621,CZ,Czechia,Europe,Karlin
3bBuGYQ2bkE5T0SyhXzQHw,33.8659494,-84.4681769,US,United States,North America,Vinings
4kShFJ7l6S0HCGuIIVj8ZA,43.582197222222,-79.619361111111,CA,Canada,North America,Mississauga
B7ewclgmBI2EsuoAz26xHw,41.45336922,2.22645469,ES,Spain,Europe,Llefia
8t8eNGdFalUirnCUh37nNg,45.44863361,-75.69208291,CA,Canada,North America,Gatineau
u-lNKYx4MrHdoa4xq5ivag,12.97505701,77.57611745,IN,India,Asia,Bangalore
dEii_8GcsqJmx9uarYaQ3Q,34.084758,-118.37756,US,United States,North America,West Hollywood
Aftmhe-Veg_b4GS_Si0jjQ,40.42991447,-79.99878875,US,United States,North America,Pittsburgh
edKIjD7-091MD40nE8NN4g,34.976932,138.39766,JP,Japan,Asia,Shizuoka-shi
EOm7TfjYUVFJv0s1pEfKmA,-41.434143289579,147.15345687651,AU,Australia,Oceania,East Launceston
S5KSvV9u3MwqyBLsKSCHRQ,34.120653,-118.321799,US,United States,North America,Hollywood
TXNLQmGaKQefiyS08bWeBg,-41.29587619,174.76927003,NZ,New Zealand,Oceania,Wellington
EsUArNge6858JFj-7cf1EA,43.291652,5.374183,FR,France,Europe,Marseille 02
_WMqQSn0Bj0_q3PvFrG2_Q,29.663814,-98.45016,US,United States,North America,Timberwood Park
cbqGDgTW6QKI4NtokPyvnw,43.5688303,-79.6006733,CA,Canada,North America,Mississauga
brDf7VWPvMg0zmiMl90kOw,12.1236664,-86.25821132,NI,Nicaragua,North America,Managua
7fYbnbLxoOySlPp2tPYv0Q,37.4765,-108.48486111111,US,United States,North America,Cortez
AQeBs6CnSpV3abJIZOg3jw,50.06275904,14.40574687,CZ,Czechia,Europe,Vysehrad
ElubxZ7N_cYw1JycPHMigQ,37.786538888889,-122.39185833333,US,United States,North America,San Francisco
rQnPVA5LQ2Zxkugtivz0pQ,43.725937,7.348237,FR,France,Europe,Eze
EWLp_LvaOkjaeYns3v31pw,35.627775,139.646213,JP,Japan,Asia,Tokyo
LDIvcO4Vsj_vfsLWxfjBAA,29.7286105,-98.1904198,US,United States,North America,New Braunfels
3DMuwfxNwfu7Sb-sE4muIA,55.725352777778,13.073102777778,SE,Sweden,Europe,Lomma
Ybyo4ErtA4A-WQPIFcSW3A,4.6339709708045,-74.089462073065,CO,Colombia,South America,Bogota
kl7kl1PRR8MODYVQxo2Rjw,60.1672866,24.9399611,FI,Finland,Europe,Helsinki
YYLVhVR9P9aeKL99QwPNUA,-28.45517609,-48.79643045,BR,Brazil,South America,Laguna
WIzDOIldei812hkLTaLypA,51.209305,4.410774,BE,Belgium,Europe,Antwerpen
3WQikHteQyxxyOHWzISvDw,-43.533438911797,172.63287485695,NZ,New Zealand,Oceania,Christchurch
VChvhDDLjPW_V_eIX0uf8A,51.473694444444,11.967388888889,DE,Germany,Europe,Halle (Saale)
YiXkPA1ePmiwtw7NV9QeHA,-19.04785429,-65.26019502,BO,"Bolivia, Plurinational State of",South America,Sucre
p4yMkbdRQDBc1S5Uw7C7eg,48.2133112,16.2886771,AT,Austria,Europe,Vienna
EfTMHFKUH1c8_szME7B4qA,52.3957224,13.0827016,DE,Germany,Europe,Potsdam
tCyR-Pq_FMAurWZAgHfzVg,41.899582,12.466491,VA,Holy See (Vatican City State),Europe,Vatican City
_ZJR2vG6XrkOS4KDnoRTEQ,39.982333,-75.273916,US,United States,North America,Penn Wynne
3imssSXy8mHzcHEHcQi6ag,52.053155555556,1.1713666666667,GB,United Kingdom,Europe,Ipswich
yFzEG0lCfr9f9drrVTjtow,51.336509935626,12.384242586085,DE,Germany,Europe,Leipzig
XvTmq25h-8GUAnZ-bDY7lA,50.038856,14.50427748,CZ,Czechia,Europe,Vestec
qllsYDYVg0w6M5P8XmM-mQ,40.810573055556,-73.958313055556,US,United States,North America,Edgewater
4juDgr2AVILDF2_v005wyQ,35.672591,139.802318,JP,Japan,Asia,Urayasu
FeGkUCGrcNjkWl-LMDH5EA,33.4939088,-112.0781114,US,United States,North America,Phoenix
_i7Kc9lfy1cLX03zYOvG3g,43.662069,7.149296,FR,France,Europe,Cagnes-sur-Mer
qfEkV96YjVc9CW5DoIMmqQ,47.492264,19.053637,HU,Hungary,Europe,Budapest I. keruelet
SqaV3QADBBipmJFpF-BL4A,51.331641666667,12.385422222222,DE,Germany,Europe,Leipzig
AzpT2miuJpghiLLEikt1og,37.463114,139.839705,JP,Japan,Asia,Kitakata
WEc2JtdpMpH9iN0eukPjaA,40.8629514,-73.5225943,US,United States,North America,Oyster Bay
vISsjcClmgIV8ZgQZrxZtg,45.49542237,-73.61476866,CA,Canada,North America,Westmount
YTm12PCbdSxT8cCtWgHRKA,34.462244444444,-120.0149,US,United States,North America,Isla Vista
xFVJ7dCbh47qFv7RAzIBDg,55.955361,-3.202343,GB,United Kingdom,Europe,Edinburgh
T68AmQZ3BbHrQVfMl9gPoA,41.57418937,-87.46897406,US,United States,North America,Highland
Hwd2Jx5kVIlRVO7Gm5yeMg,30.6760734,-88.1324478,US,United States,North America,Prichard
Kbfz-3fTe6VqyaqiubHQkg,51.347797222222,12.312916666667,DE,Germany,Europe,Leipzig
ZReUxTgnavhoEd17nnxKMQ,40.805182,-73.539397,US,United States,North America,Jericho
DUB_82QvDpJSfC2iU3dopg,60.16752854,24.92312361,FI,Finland,Europe,Helsinki
SPMHVEvTl-lpTFauy6DDQg,52.245835,4.666194,NL,Netherlands,Europe,Leimuiden
yfNmTSV7HnOdi1MVxV4eXg,52.346523,4.920179,NL,Netherlands,Europe,Duivendrecht
d3m5Zr1oR46k3myxKpMMXw,45.41737339,-75.65710498,CA,Canada,North America,Ottawa
gwWtTHS-26-3k6l4tVQQrw,38.917349,-77.06940834,US,United States,North America,"Washington, D.C."
YWwMCeEVOGnKhgclm6GSVA,59.894806,10.5484171,NO,Norway,Europe,Sandvika
CqADlJ7hz1iCAbfyRIbSLA,39.310019,-76.62365,US,United States,North America,Baltimore
lMSgtBI83LMZXzXpNNE4Bg,37.208293,140.459695,JP,Japan,Asia,Ishikawa
zk4vk9tfLFr0XtGhS9Ep2g,-43.489075,172.566299,NZ,New Zealand,Oceania,Christchurch
62sdAFJMLfy0RvfD5LqQUw,55.73746602,37.6200479,RU,Russian Federation,Europe,Zamoskvorech'ye
gbYhfAaRzvJictedvb45ZQ,35.78918681,139.90132836,JP,Japan,Asia,Matsudo
GIBhXE2xdtDFVvT220oXJQ,37.912613,140.080378,JP,Japan,Asia,Yonezawa
4M5XpMPqn22GnPFbCT1hRA,43.64414987,-79.3929345,CA,Canada,North America,Toronto
oa1n287jU-DcqXSzPMwpaQ,37.45596,139.859958,JP,Japan,Asia,Kitakata
5bzCVDcbUOkQzXuNeFY7Pg,37.86982,140.207435,JP,Japan,Asia,Yonezawa
bA0eaKnJ7j-Jh0ldsgcsdw,12.618501666667,-7.9197783333334,ML,Mali,Africa,Bamako
lr-pTGbgsaxhvh8JW7kNKg,-41.44427562837,147.15024446562,AU,Australia,Oceania,East Launceston
SbZlj89L1BWOWL2Ay5eNvQ,10.44069869,-66.9247377,VE,"Venezuela, Bolivarian Republic of",South America,Baruta
4uGePDd5Y32Uj7Nl7Qej-w,36.026093,140.293277,JP,Japan,Asia,Inashiki
YI9unAK_XVYzWP141WY2Tw,12.14190932,-86.25024446,NI,Nicaragua,North America,Managua
aJUetvFeOXxewJkYEe4cPQ,34.985964303056,138.39516418528,JP,Japan,Asia,Shizuoka-shi
sjAjF2OA7ZW-7azmaxNZrA,42.4692954,-71.1073207,US,United States,North America,Stoneham
B96zjbGO_1ZJKel-3LjInw,33.994964,-6.851115,MA,Morocco,Africa,Rabat
2SYXukg_XcwH7F-6qHAXDg,50.857024,4.361885,BE,Belgium,Europe,Brussels
YOJkcvv9aRQ6TqrB-YoyMQ,44.890155555556,-93.394727777778,US,United States,North America,Edina
xqcjunOkkvn5QWjqnndRuA,8.96822731,-79.5321088,PA,Panama,North America,Ancon
Uo0mCJq47Mx6vjbeqbYlNA,33.5385843,-112.0420905,US,United States,North America,Phoenix
k2SFNqIK6sRuNnTxZz0gBA,35.10471,138.513179,JP,Japan,Asia,Fujinomiya
byjEH3Ovs-6--b0z7ZjBAA,37.345576388889,-122.05160638889,US,United States,North America,Sunnyvale
J71vTpxzyERTp2-a_x6r3A,19.476409,-99.12058,MX,Mexico,North America,Colonia Lindavista
jXCsJs3BG4DTykOIbM_ofA,52.008148,4.362499,NL,Netherlands,Europe,Delft
zfBSp5ZGEo0WdU9XHFaNVA,36.108646,-115.172743,US,United States,North America,Paradise
7eSmG14jLr49BDbr3wbOFg,42.056831,-88.079535,US,United States,North America,Hoffman Estates
-lsv9582Wjc5TfvD1HO0PQ,45.44185,-75.622923333333,CA,Canada,North America,Ottawa
u7nwnmNyw-qmhcgTO1qb_A,48.2310148,16.4149275,AT,Austria,Europe,Vienna
T7flGd4Vf0EshLPZGV3GsQ,52.492991,13.387899,DE,Germany,Europe,Bezirk Kreuzberg
gzEkgGF0bprJb9fETMLOJA,1.317288,103.841476,SG,Singapore,Asia,Singapore
uCVexk_CaxetSt3aumum9w,34.80345981116,138.13524259899,JP,Japan,Asia,Kanaya
fx4UAddR3SFxlO07L2WJlg,-33.868866666667,151.20444722222,AU,Australia,Oceania,Sydney
fq7fD4iBCsCj25QkE_4XbQ,41.79153,-87.598248,US,United States,North America,Chicago
NFVOhMeouzl0ipfO7oxGEw,37.59082,-122.41214138889,US,United States,North America,Millbrae
66x0wPcFiB3O2p6nWAnwJg,-27.46150187217,153.01417322835,AU,Australia,Oceania,Spring Hill
FfrCy-nAnnzjriGTWgVuew,33.452646,-112.0650649,US,United States,North America,Phoenix
z6BgAoq6DksJvcdbzNijKw,-33.442126,-70.65444,CL,Chile,South America,Santiago
uo5BJ2bmxZ-X-alsnZrJbw,24.972688756019,121.41690226272,TW,"Taiwan, Province of China",Asia,Banqiao
bHBKPBmfTkQUG1NkprL2EQ,49.16924,-122.983906,CA,Canada,North America,Delta
YvDmi6AAJjNC7iXKTZ1JUA,39.758574245498,-86.154795130715,US,United States,North America,Indianapolis
QcS-tDXJpXX0D3jNydAKjA,47.493138550781,19.055268131196,HU,Hungary,Europe,Budapest IX. keruelet
LcM30KypWfnRhnl45ykNgw,33.6107902,-112.1709518,US,United States,North America,Peoria
kRM-ts0E-tadBDjQqabYaQ,-33.868542,151.218601,AU,Australia,Oceania,Darlinghurst
uxmGPxd_ZWj-L3X1rCSoLw,37.739838055556,-122.41121138889,US,United States,North America,San Francisco
3nCk7wFTsmbLcDpjRnkuoQ,52.370043334247,4.9075260814062,NL,Netherlands,Europe,Amsterdam
1ooZEO7QdL1i35WGU26KQg,1.293393,103.85243,SG,Singapore,Asia,Singapore
5fIooPZ5bg_B9EfRQRvLUA,35.466697,-120.649168,US,United States,North America,Atascadero
yinvlWiesaXRTViIPgqxjA,50.88884449,4.70704962,BE,Belgium,Europe,Leuven
63wfL6WBrpMCeKJuWxLz8Q,49.21111525,-123.07088026,CA,Canada,North America,Vancouver
xX0r0fdcx1xlDrBUqihiKA,37.537686,140.02344,JP,Japan,Asia,Inawashiro
_NPm3ehRXMjSNPNCG-AKIw,43.536383333333,-79.717063888889,CA,Canada,North America,Mississauga
tIwPuOwwSwoGvRl3sgqSUg,32.705179,-117.147262,US,United States,North America,San Diego
-4VHR0_p6lfAJ3Id2RXozg,34.93922406,135.6876357,JP,Japan,Asia,Muko
lM7YSR15Bya73lxepst4dg,29.791283,-98.331173,US,United States,North America,Canyon Lake
-jGzo9blhVkb-GgmTnYzHg,52.374615,4.858238,NL,Netherlands,Europe,Amsterdam
IBNjg2uWvkHrTO_ea0myhQ,-43.539239755785,172.56830814022,NZ,New Zealand,Oceania,Christchurch
2-KPynm68uB4zMaqFN71Dg,52.434211111111,13.199141666667,DE,Germany,Europe,Nikolassee
-3bnLdeHkonpmCJj3a1X_w,45.007269444444,-93.247344444444,US,United States,North America,Minneapolis
JvK9Ximlve8Lt8sF_34qHQ,38.90244149,-77.02178847,US,United States,North America,"Washington, D.C."
DUFHo3dSQFvuAS55cefywA,39.90828725,-86.13525715,US,United States,North America,Meridian Hills
gv4NO3G9bt-bX5_p7H2bmw,58.3538607,11.8936086,SE,Sweden,Europe,Uddevalla
2hFYojmF0xgS8Bcm7rzQpg,-33.891809,151.202036,AU,Australia,Oceania,Redfern
wADkQ6Pd5IwTZnU2s0r20Q,-43.534871177523,172.63361832193,NZ,New Zealand,Oceania,Christchurch
s9pp8kBaUxg0KMGDSgIZiA,40.9087753,-73.5813326,US,United States,North America,Bayville
wVjIR6fWVZ88gPhEI6nhgg,57.826995,14.815165,SE,Sweden,Europe,Aneby
rR6A8yQIomA4FCnPJlpidA,-22.9117804,-43.1924043,BR,Brazil,South America,Rio de Janeiro
ZtiSVSAD0FbzEmDsVsQJXQ,60.167797,24.952771,FI,Finland,Europe,Helsinki
-DXgAnuaSe6TtQ9Hbm3G2A,50.448430555556,30.5231,UA,Ukraine,Europe,Kiev
3DnCVgkDhJR_lvvNUzHF7A,50.861568333333,4.691065,BE,Belgium,Europe,Leuven
QibUs1NiDoIORULrLhTIRQ,37.5647673,126.9242398,KR,"Korea, Republic of",Asia,Seoul
iwBXIJCJTt7h7imrdG9hig,27.9392509,-82.3229568,US,United States,North America,Brandon
d056YK5chCyusl5v5bMDaw,48.140051,11.534112,DE,Germany,Europe,Munich
kdbqeR8gwZlS-gEXQMWo_g,-34.87533465,138.56582837,AU,Australia,Oceania,Woodville
NfTugDtyZL2gHcaUAEe5rw,34.94629323,135.73182347,JP,Japan,Asia,Muko
z8aNggCWpRY8lY1zobByQg,32.72963593,-117.14643156,US,United States,North America,San Diego
phxqXKjHU1iDWxxS4QhrwQ,47.8283114,-122.2919932,US,United States,North America,Alderwood Manor
fFQ_oIUq0CHTDtUtWwEKdw,35.601038,137.464185,JP,Japan,Asia,Nakatsugawa
P9nUiWyncj6adwp2uA_ZPg,41.44887621,2.23523517,ES,Spain,Europe,Badalona
XRVGopwHw00rA0S0_-LsPA,52.353598794081,4.9122238708533,NL,Netherlands,Europe,Amsterdam
NORiKIxQZ9sQOo9hvUUgAg,33.917357,-117.924909,US,United States,North America,Brea
lA569Axwb4AoS5h90Armrw,-34.90612468,138.59525092,AU,Australia,Oceania,North Adelaide
FRSpMfprDgpHdmlx4O5Xgg,47.485011876561,19.113108878955,HU,Hungary,Europe,Budapest XIV. keruelet
UXRa6BFVR0tKQantSNxvQw,55.775132399979,37.656757099997,RU,Russian Federation,Europe,Sokol'niki
Iax36f_F1gPvO1ujHEDP6Q,38.89681384,-77.07083606,US,United States,North America,"Washington, D.C."
3NdPTLGlHZGN4R5avak0iA,35.684896,139.791671,JP,Japan,Asia,Urayasu
3-51D0Hlv2YtsNeJ9jKYWQ,47.6076987,-122.3218214,US,United States,North America,Seattle
-VsXADw9HOhMb2Jj31GIhA,41.909868,-87.676701,US,United States,North America,Chicago
4r0tL6FnMedPdr61QEvWHA,51.4508498,7.0174545,DE,Germany,Europe,Essen
rgMWovifeW6n6rEmCcTTxA,-38.008962,-57.546042,AR,Argentina,South America,Mar del Plata
miT0-CD5v1Ps199mXb5WfA,34.044782544619,-118.26058158091,US,United States,North America,Los Angeles
v39U0JHKA8IyDLwdviW-NA,38.902997,-77.023625,US,United States,North America,"Washington, D.C."
cuFQk-VZGgt612BLMG-0wA,55.944991666667,-3.2052,GB,United Kingdom,Europe,Edinburgh
JLbrPTpdDB32QtCtIC_PLg,46.950934,7.433637,CH,Switzerland,Europe,Bern
2tzeW8gb39yIyf2VzoBVDw,-6.79355,39.280386111111,TZ,"Tanzania, United Republic of",Africa,Magomeni
ZiQXL9VWwaIK2xsYdy1izg,50.075607959995,14.413863890005,CZ,Czechia,Europe,Vysehrad
PUVD3slv-JKPon4kJfe2Aw,34.970965,138.931484,JP,Japan,Asia,Numazu
Vbpqfk9OlvP3oBY4fBcbfA,-34.58856529,-58.38969416,AR,Argentina,South America,Retiro
1Rk93R1_mnEeFQgPCe4RXw,-27.459485,153.014279,AU,Australia,Oceania,Spring Hill
ptdd4GmjPd7MeTM1FFP1Zw,29.80903514,-95.44229408,US,United States,North America,Spring Valley
V1-fgHPPMNuzN1HRexfZZg,37.785607,-122.415016,US,United States,North America,San Francisco
BroGBKVS_jCeomNBu5yIxQ,43.227022222222,-79.942105555556,CA,Canada,North America,Ancaster
8TOsQa-UguNueNYqkNd4cw,34.769294,138.169914,JP,Japan,Asia,Shimada
B0S2sXMGLQBeCbLx1ku5MQ,33.4622344,-112.0531005,US,United States,North America,Phoenix
E9kYpcncJOThwQw5EjKGtA,43.703193,7.289538,FR,France,Europe,Villefranche-sur-Mer
eo9Rpj4-DJB00AToc4ixuA,39.337188,-76.629147,US,United States,North America,Baltimore
NElPeHsV4BzzuGwNQps2cQ,40.029332,-76.230671,US,United States,North America,Lampeter
ngWeQYvLZhYdSSwqYOQmsg,36.0126803,-83.8515452,US,United States,North America,Knoxville
F_7J8CM9mPI22gBSx2SmbA,35.692525,139.819373,JP,Japan,Asia,Urayasu
I6XzvwuQ1pJX8DD5d1AlSQ,35.161547,138.901047,JP,Japan,Asia,Mishima
EzqVO5MotnKKUrTxhnoibQ,47.055445,15.4546676,AT,Austria,Europe,Graz
ShtY9q7FE9Sm_gOfx24GrA,49.008382069656,8.3570555555556,DE,Germany,Europe,Karlsruhe
YE6guu9wHp0RFNpWWf-1gw,35.098079,138.863097,JP,Japan,Asia,Numazu
IXIBD1K2Y6nHjQ3uI4WWmg,55.67180687,37.55687801,RU,Russian Federation,Europe,Cheremushki
2aBbxIy4NV6neWE77xgtnA,42.348644,-71.066834,US,United States,North America,Boston
jl3OSIYt3LiKPBl7a4Pr6w,35.324011,139.5504637,JP,Japan,Asia,Kamakura
0KMYb13wIblkq9Moou7yBA,48.2197218,16.3621115,AT,Austria,Europe,Vienna
5_z1uo6iMxrrRgdU3nppEw,45.002263888889,-93.204863888889,US,United States,North America,Lauderdale
pn-W6sgU-4BNS-EDi5MFAw,47.474538646638,19.162799147889,HU,Hungary,Europe,Budapest X. keruelet
9PVuuAFELURzRLbF7QDh4g,49.004338042328,8.3663026600054,DE,Germany,Europe,Karlsruhe
jdRi3SJreH91nrrK6NYAlA,39.288873,-76.623658,US,United States,North America,Baltimore
7OKrlI4wTwdfe2HEIHZNpw,43.665841,7.206356,FR,France,Europe,Saint-Laurent-du-Var
nwSeJRETtHxAI5ffFkLs7w,51.453226,6.972309,DE,Germany,Europe,Essen
EEJfkWFQFEXv4W3a6vZx5g,64.11069526,-21.90689093,IS,Iceland,Europe,Kopavogur
0dNwZsCHp-Y1LZ-5oFALWw,60.16029324,24.93037672,FI,Finland,Europe,Helsinki
wJd4XcXm-NAg1v1KTDN6Ig,60.166863888889,24.952583333333,FI,Finland,Europe,Helsinki
7QrOGCeWdczVFMk2htRLhw,37.76599,-122.466419,US,United States,North America,San Francisco
v2cVRDuAPfgqKj2qe2TSfA,-23.560593,-46.669638,BR,Brazil,South America,Sao Paulo
l3brxA7t_RVjQh7mDp9fAQ,32.708868,-117.160127,US,United States,North America,San Diego
GpuC5t6hmKgKs_FkP3uEjg,47.39322868,8.52474912,CH,Switzerland,Europe,Zuerich (Kreis 10) / Wipkingen
SCHxyUcDKhMmfn7it_Quxg,-27.417493,152.948346,AU,Australia,Oceania,Ferny Hills
Dg28ft2ZtaO4nxO2WmfZqg,40.749781,-111.884578,US,United States,North America,Salt Lake City
xMv8QDB2BUwQCFzTTLtNXg,33.8917493,-84.4770779,US,United States,North America,Vinings
izBDOMYEkIw8WdO6MKxa1g,37.667343,140.486743,JP,Japan,Asia,Fukushima-shi
ysQAmUu3hsllD-07V-sBIQ,35.654668,139.694128,JP,Japan,Asia,Tokyo
ckaLeD_6XQRk4xuTVa8DxA,50.864233333333,4.6779816666667,BE,Belgium,Europe,Leuven
REOwyynUCliXnJTBG8BuFA,42.91883,143.159789,JP,Japan,Asia,Obihiro
L-dIJkjaEeUVy58zojf0kg,35.203974,138.915511,JP,Japan,Asia,Mishima
lMI9k3tkf2XjyBjNlruytw,47.504079029895,19.071797579527,HU,Hungary,Europe,Budapest VII. keruelet
PS_U3Cp-dVEhKRx6iT9VIw,37.5758457,139.6421946,JP,Japan,Asia,Kitakata
DqbA_z8xMY3e5yOyAocfqg,1.317934,103.833252,SG,Singapore,Asia,Singapore
UiegzW60plpHFBwN29Uo9g,43.698756,7.265107,FR,France,Europe,Nice
BdJrpc3WS5Zz0OfvP9zF9w,35.108166,136.65788,JP,Japan,Asia,Tsushima
4pFkhDE71kHaFY1NriyEuw,51.4337366,7.0078,DE,Germany,Europe,Essen
oDUpErSoIKmdbwPeyOunIw,2.946226,101.661931,MY,Malaysia,Asia,Putrajaya
1rsk9XLm1ywi7XH5hyLazg,34.087923,-118.147892,US,United States,North America,Alhambra
F4YJG30T7khe8rKPShnS0A,19.483586,-99.131117,MX,Mexico,North America,Colonia Lindavista
zW9MH883mfu1dqxMkDB-Bg,47.7404062,-122.3209727,US,United States,North America,Shoreline
1XfO_DPxlSyDj_NBcrIwuA,-15.825679,-47.911556,BR,Brazil,South America,Brasilia
Wiq-28NWAWWCkZyzSYo27w,33.94797622,-84.46182738,US,United States,North America,Smyrna
7moWr3vF9amZmOm-snS-Qw,52.370249,4.842534,NL,Netherlands,Europe,Amsterdam
1isFq_HywLQIw0g4FSA_uQ,29.784746,-95.560007,US,United States,North America,Bunker Hill Village
e9ubCj3gfbSin--kmV6yVQ,4.63555641,-74.10079238,CO,Colombia,South America,Bogota
3bIwxMtmoX4gaHi2iZlSDg,55.657093,12.569067,DK,Denmark,Europe,Copenhagen
CAqU5F3bPHrVJx7uqnPo-g,49.168199,-122.976092,CA,Canada,North America,Delta
512DaHQJudbp3OVEZEHSxA,42.999681,141.468034,JP,Japan,Asia,Kitahiroshima
RA00IkVIBZ7xwXYJKqRN5A,48.83732839,2.31887747,FR,France,Europe,Montrouge
Lh3qoFBJTDyj5yTXhoxkbQ,36.7157216,138.0857558,JP,Japan,Asia,Nagano-shi
R0kayPLS1ZnpUUQ4RrWYoQ,-34.907288,-57.9462921,AR,Argentina,South America,La Plata
AwdTFNtoT1a-c7bG2R8eFA,35.662943,139.780548,JP,Japan,Asia,Tokyo
Dk1VUNIb4PvdbgRlHLRnyA,-34.94022132,138.62495735,AU,Australia,Oceania,Fullarton
xwyYXUq1V1CS1x-CMw5L7w,36.480838775688,139.73324584961,JP,Japan,Asia,Kanuma
IBnXFq2ZsOJMj3j4OAlbfg,50.093326,14.427535,CZ,Czechia,Europe,Prague
g5WE4lNOHkMFx5s7KXk8Sw,53.058492969722,-0.78569965437055,GB,United Kingdom,Europe,Newark on Trent
tNL8wbZm3DR04t2HrOTPUQ,-33.813698,151.199734,AU,Australia,Oceania,St Leonards
wgTkezVtndbDcWVqFEZcqA,47.505604284815,19.082892788574,HU,Hungary,Europe,Budapest VII. keruelet
jBr2hPveeniuQKy-FVCv7A,51.57142292,-0.35768976,GB,United Kingdom,Europe,Greenhill
